time,z,ax,ay,az
0.0,475.5751953125,0.0,0.0,0.0
0.0022950976021711466,475.5751953125,-3.851859888774472e-34,2.168404344971009e-19,0.0
0.004590195204342293,475.5751953125,0.0,1.734723475976807e-18,0.0
0.005508234245210752,475.5751953125,0.0,1.734723475976807e-18,-1.3877787807814457e-17
0.00642627328607921,475.5751953425614,1.242233357998365e-19,0.003120606035532568,0.03566869020244984
0.007383130066407936,475.57519673549876,5.179325854004586e-18,0.1301094952565097,1.487158335867785
0.008339986846736662,475.5752008190291,1.0234582518554535e-17,0.25710225677742055,2.938692242123893
0.010253700407394114,475.57521702538867,2.034561863852747e-17,0.5111009128134786,5.841910165447123
0.012167413968051566,475.5752546267842,3.0457456503847916e-17,0.7651197094404385,8.74535829677777
0.014081127528709018,475.5753242565546,4.057025567838068e-17,1.0191626550503148,11.649082452246214
0.0175707711603105,475.5755723272235,5.901424755267044e-17,1.4824929302509318,16.944971731242074
0.021060414791911983,475.5760267507868,7.746234837703135e-17,1.9459264261142042,22.242040827810808
0.024550058423513467,475.576752034276,9.591613197077264e-17,2.4095026784065507,27.54074163783041
0.031529345686716434,475.5792325543131,1.24915282579653e-16,3.1379883838433185,35.86737135278666
0.0366244104360334,475.5821134441244,1.2546851596597706e-16,3.1518861239268534,36.026223248831656
0.040673935854279704,475.5850803238741,1.2590840317110724e-16,3.1629364897080037,36.15252950767484
0.04472346127252601,475.58863860488594,1.2634852819066354e-16,3.1739928709816985,36.278904523912445
0.04877298669077231,475.59279186401744,1.2678874874958059e-16,3.18505146791458,36.40530486525044
0.052822512109018616,475.59754212126825,1.272290470634752e-16,3.1961122446039854,36.5317301213195
0.06092156294551123,475.6088419229414,1.2810960398659506e-16,3.218235571635035,36.78460090639548
0.06902061378200385,475.6225545867559,1.2898787127377936e-16,3.2402843987845174,37.036620153928624
0.07711966461849645,475.638696661499,1.2986539740713482e-16,3.262350800977812,37.28884028513175
0.08521871545498906,475.65728468461225,1.3073445321101773e-16,3.2844369016538684,37.54128557102312
0.1662092238199152,475.98132218768177,1.3877787807814457e-16,3.5044697578623523,40.05627262581206
